id,Label,total_relevance,pageviews
4832,Governing Senate,5,680
4833,Kumyk language,5,1891
4834,Sart,5,1804
4835,Sayan Mountains,5,2684
4836,Western Siberia,5,1046
4837,Lenin's Mausoleum,5,31541
4838,Airline,5,29173
4839,Roman architecture,5,3989
4840,Oleg Shenin,5,410
4841,Novocherkassk,5,2148
4842,Soviet submarine K-219,5,4853
4843,Sergey Semyonovich Khabalov,5,366
4844,Conservative Revolutionary movement,5,936
4845,Basket-Hall Kazan,5,807
4846,Space shuttle,5,3713
4847,Matvey Kazakov,5,343
4848,Colonial America,5,1946
4849,Louis Althusser,5,16330
4850,Astrakhan Tatars,5,462
4851,Albrecht von Urach,5,408
4852,Denmark,5,298575
4853,Kenji Doihara,5,2580
4854,Spaceflight,5,10051
4855,Bauhaus,5,69257
4856,Muckraker,5,20190
4857,Grigori Perelman,5,26453
4858,Bristol University,5,1683
4859,Alfred Schnittke,5,5631
4860,Eurasian Customs Union,5,4788
4861,The History of the Communist Party of the Soviet Union (Bolsheviks),5,1381
4862,Graustark,5,506
4863,Haplogroup N-M231,5,4058
4864,Karaganda,5,3185
4865,Venera,4,7522
4866,Strategic bomber,4,19074
4867,Tahrir al-Sham,4,18753
4868,Iran crisis of 1946,4,7816
4869,Belgrade,4,69329
4871,Balkans,4,108245
4872,Track and field athletics,4,52552
4873,Ice cap climate,4,3281
4874,BedÅich Smetana,4,14299
4875,Watch Tower Society presidency dispute (1917),4,606
4876,Alexander Andreyevich Ivanov,4,1257
4877,Ilimsk,4,165
4878,Arthur Sullivan,4,7336
4879,Avel Enukidze,4,1947
4880,Helium,4,93843
4881,Robert Service (historian),4,2504
4882,Solvychegodsk,4,450
4883,Wilhelm Souchon,4,1043
4884,Karpovka River,4,156
4885,Contract,4,57832
4886,Khan (title),4,13090
4887,Turukhansk,4,709
4888,AKhRR,4,271
4889,Sputnik 99,4,141
4890,Atheist,4,108709
4891,Chromium,4,52837
4892,Invention of radio,4,16373
4893,Autonomous Soviet Socialist Republics,4,117
4894,Kato Svanidze,4,10085
4895,Iraq War,4,142901
4896,Treaty of Batum,4,1702
4897,Soviet submarine K-278 Komsomolets,4,3934
4898,High-alert nuclear weapon,4,361
4899,Economy of Iran,4,26262
4900,Communications satellite,4,34741
4901,EuroBasket 2007,4,1394
4902,Vladimir Gusinsky,4,3349
4903,Principality of Theodoro,4,5323
4904,Byzantine-Bulgarian Wars,4,368
4905,Mabetex Group,4,1549
4906,Achinsk,4,788
4907,Zaid Orudzhev,4,104
4908,Golden eagle,4,60004
4909,ÃmigrÃ©s,4,823
4910,Robert Emmet,4,4813
4911,Yuri Orlov,4,1672
4912,Arts and Crafts Movement,4,3322
4913,Judapest,4,47
4914,Energia,4,11626
4915,Sviatoslav's invasion of Bulgaria,4,1043
4916,Aquinas,4,1490
4917,List of mammals of Russia,4,2098
4918,Gustav Schmoller,4,105
4919,Vicar,4,12479
4920,Pazyryk burials,4,2273
4921,Tokmok,4,1151
4922,Arkady Raikin,4,630
4923,Nikolai Bulganin,4,13876
4924,Millet,4,61944
4925,Space exploration,4,43657
4926,Tanais,4,2332
4927,Energy policy,4,3496
4928,Persian language,4,106126
4929,Chinese space program,4,9752
4930,Yuriy Pimenov,4,198
4931,Lunokhod,4,558
4932,Usein Bodaninsky,4,152
4933,Immigration,4,50263
4935,Bruges,4,47989
4936,Moldavian Revolution of 1848,4,509
4937,Saint George,4,63628
4938,Central Black Earth Region,4,1250
4939,Arthur Koestler,4,14217
4940,Ivan Shadr,4,260
4941,Charles Dickens,4,311863
4942,The National Interest,4,6591
4943,Neoclassical architecture,4,25230
4944,Lake Constance,4,19895
4945,African Union,4,61119
4946,Lubusz Land,4,713
4947,Spartakus uprising,4,29
4948,Literaturnaya Gazeta,4,384
4949,Rasmus Christian Rask,4,265
4950,Eurospeak,4,115
4951,Auxiliary languages,4,149
4952,Red fascism,4,2009
4953,Mikhail Tskhakaya,4,370
4954,Sputnik 2,4,8220
4955,Moon,4,188717
4956,List of the busiest airports in Russia,4,4032
4957,Chiang Kai-shek,4,107175
4958,Heinrich Ewald,4,425
4959,List of countries by foreign-exchange reserves,4,36627
4961,Judeo-Masonic conspiracy theory,4,4669
4962,Also Sprach Zarathustra (painting),4,293
4963,Yakov Dzhugashvili,4,24433
4964,Forced labor in the Soviet Union,4,761
4965,Free reed,4,271
4966,Polish literature,4,2440
4967,The Road to Calvary,4,412
4968,Serbian Radical Party,4,6276
4969,Great Horde,4,2278
4970,Nobility,4,42695
4971,GorzÃ³w Wielkopolski,4,3170
4972,Wawel,4,16665
4973,Saint Petersburg City Administration,4,701
4974,Kaumualii,4,1383
4975,Armenian language,4,43679
4976,Tsna River (Moksha basin),4,158
4977,Hegumen,4,847
4978,Independent (politician),4,73616
4979,Battle of Kursk,4,58948
4980,Open Society Foundations,4,28416
4981,Angara River,4,2218
4982,Cisuralian,4,758
4983,Mahmoud Ahmadinejad,4,43030
4984,Viceroyalties,4,116
4985,Russian historiography,4,142
4986,Martin Malia,4,596
4987,Alternate history,4,22475
4988,Capital (political),4,4615
4989,Indirect fire,4,3532
4990,Pictorialism,4,6530
4991,Shakhty Trial,4,1120
4992,Caucasus Mountains,4,27187
4993,Universal health care,4,26067
4994,Romanian Communist Party,4,5138
4995,Indo-European languages,4,112588
4996,Soil,4,61944
4997,Sungir,4,1561
4998,Czartoryski Museum,4,1735
4999,Michael StÃ¼rmer,4,543
5000,Catechism of a Revolutionary,4,785
5001,Constitution of Poland,4,2937
5002,Tony Blair,4,115060
5003,Far-right,4,46828
5004,Semiotic,4,2125
5005,Oliwa,4,525
5006,Masurian Lake District,4,2855
5007,Ulrich von Jungingen,4,1809
5008,Grigori Kozintsev,4,693
5009,Kyrgyzstan Germans,4,321
5010,Lev Kuleshov,4,2012
5011,Pacific Ocean,4,94862
5012,Gender pay gap,4,32527
5013,Landlocked country,4,49274
5014,Jarliq,4,82
5015,Protestants,4,180188
5016,Dissolution of parliament,4,5127
5017,Wild boar,4,58799
5019,OÅwiÄcim,4,8089
5020,Daugava,4,3089
5021,Baltische Landeswehr,4,3132
5022,Budapest,4,136658
5023,India,4,952951
5024,List of institutions of higher education in Russia,4,1739
5025,Silistra,4,2742
5027,Poverty in Austrian Galicia,4,874
5028,Zond 5,4,2176
5029,Cultural impact of the Beatles,4,8527
5030,Party of Communists of the Republic of Moldova,4,3151
5031,Lingua franca,4,50377
5032,Light infantry,4,10950
5033,Science and technology in the Soviet Union,4,2895
5034,Middle class,4,26070
5035,Science policy,4,2053
5036,Brigham Young University,4,32680
5037,New Siberian Islands,4,2692
5038,Noblemen,4,244
5039,Jet fuel,4,34460
5040,Disappearance of Madeleine McCann,4,120946
5041,Cuban Missile Crisis,4,193889
5042,2020 Democratic National Convention,4,3601
5043,High Middle Ages,4,19730
5044,Pudovkin,4,68
5045,Ministry of Education (Russia),4,251
5046,Swedish Constitution of 1772,4,280
5047,Marko Milo?evi?,4,2011
5048,Aleksandr Deineka,4,77
5049,"Dormition Cathedral, Vladimir",4,777
5050,Moscow Kremlin Wall,4,1106
5051,Gorki Leninskiye,4,1942
5052,Jonah of Moscow,4,214
5053,6th Congress of the Russian Social Democratic Labour Party (Bolsheviks),4,312
5054,Vechernyaya Moskva,4,460
5055,Bill Russell NBA Finals Most Valuable Player Award,4,52858
5056,Terrell Lyday,4,133
5057,Treaty of Resht,4,357
5058,Korean language,4,74378
5060,Duchy of Cleves,4,3105
5061,Bolivarian Navy of Venezuela,4,2698
5062,Spacewalk,4,1401
5063,Strasbourg,4,64087
5064,Vladimir Kuznetsov (diplomat),4,245
5065,Maria Walewska,4,733
5066,Nuclear chemistry,4,8261
5067,Soviet submarine K-19,4,29540
5068,Guy de Maupassant,4,24006
5069,Earl Russell Browder,4,112
5070,Politics of Saint Petersburg,4,341
5071,Yugoslavism,4,2982
5072,The November Man,4,20180
5073,Hillary Clinton,4,204122
5074,Babadag,4,649
5075,Jan Matejko,4,7588
5076,Modern synthesis (20th century),4,6529
5077,Northeast Asia,4,8039
5078,Khrushchyovka,4,8972
5079,Bilbao,4,41565
5080,Communist Party of China,4,76309
5081,Crusades,4,151935
5082,Industrial Revolution,4,218248
5085,Kazimierz Kuratowski,4,1383
5086,Greater Polish National Cavalry,4,18
5087,Medieval,4,157274
5088,Council of Florence,4,4625
5089,Samuel Bentham,4,907
5090,Koryo-mal,4,49
5091,Maurice Ravel,4,33821
5092,Convention on Cybercrime,4,7536
5093,Theremin,4,45916
5094,List of World Heritage Sites in Russia,4,2646
5095,Millet system,4,7358
5096,BM-21 Grad,4,23446
5097,Mathematical economics,4,8610
5098,Leningrad Affair,4,1333
5099,Training Day,4,59179
5100,Soviet historians,4,60
5101,Holy Synod of the Russian Orthodox Church,4,531
5102,5th Congress of the Russian Social Democratic Labour Party,4,457
5104,Baltic State Technical University,4,502
5105,Alexander Chervyakov,4,434
5106,Zolotoy Rog,4,843
5107,Pavel Borodin,4,652
5110,Tbilisi Spiritual Seminary,4,646
5111,Dolgiye Borody,4,8
5112,Vesti FM,4,379
5113,Sovetsky Sport,4,536
5115,Nikolay Rubinstein,4,239
5116,Michael Fallon,4,5408
5117,Emerging economies,4,318
5118,Tammy Baldwin,4,26726
5119,Sturgeon,4,56050
5120,Suzerainty,4,23029
5121,Polygamy,4,59226
5122,Russian Arctic islands,4,1507
5123,Derren Brown,4,23081
5124,Totalitarianism,4,77700
5125,Suicide attack,4,20083
5126,United Nations,4,337229
5127,Okroshka,4,7226
5128,Walter Reuther,4,4936
5129,Nomadic,4,34564
5130,Islamic architecture,4,19635
5131,Uzbek photography,4,111
5132,Fyodor Gladkov,4,68
5133,Left-wing politics,4,74131
5134,Koreans,4,18656
5135,Volga Upland,4,403
5136,Switzerland,4,355397
5137,May Laws,4,1950
5138,"Branicki Palace, BiaÅystok",4,1465
5139,Mari Autonomous Soviet Socialist Republic,4,425
5140,Pola Negri,4,8421
5141,Montenegrins (ethnic group),4,3106
5142,Southern Ocean,4,41337
5143,Structural engineering,4,20002
5144,Irish republican,4,1428
5145,List of Governors of Alaska,4,5560
5146,Party of power,4,1131
5147,Jack Warner (football executive),4,3228
5148,The Song of the Merchant Kalashnikov,4,181
5149,Mirza,4,7401
5150,Satellite state,4,18823
5151,Mayonnaise,4,57075
5152,Grand Duke of Lithuania,4,1856
5153,Tianjin,4,38880
5154,Republicanism,4,23345
5155,Academic term,4,34913
5156,Continental philosopher,4,1136
5157,Åeba,4,1236
5158,Heart of Darkness,4,73032
5159,Vietnam,4,274089
5160,Nuclear weapon design,4,23348
5161,Macho,4,1052
5162,PaweÅ Pawlikowski,4,18265
5163,Totalitarian state,4,665
5164,Conurbation,4,16379
5165,Egon Krenz,4,9016
5166,Kingdom of Kartli (1484?1762),4,225
5167,Daniel of Moscow,4,2056
5168,National parks of Russia,4,1269
5169,Kuratowski,4,79
5170,ÅwinoujÅcie,4,3056
5171,Aryan,3,67763
5172,John McGraw,3,5615
5173,West Germany,3,74446
5174,Soviet Union at the Olympics,3,2982
5175,Scott Russell (commentator),3,556
5176,Democratic Republic of the Congo,3,206094
5177,Samara River,3,427
5178,Firearms,3,3271
5179,Black Death,3,293299
5180,Klyuchevskaya Sopka,3,4196
5181,Izabela Czartoryska,3,876
5182,Non-governmental organisations,3,851
5183,Venezuela,3,264460
5184,Stalin's poetry,3,1287
5185,Soviet space dogs,3,11436
5186,Robert Eringer,3,468
5187,Nersisian School,3,150
5188,Saint Sophia Cathedral in Novgorod,3,804
5189,Guillaume Apollinaire,3,39201
5190,Hagia Sophia,3,110265
5191,Salyut 1,3,5156
5192,Allied-occupied Germany,3,37455
5193,Election,3,40542
5194,Disfranchisement after Reconstruction era,3,4434
5195,Buchenwald concentration camp,3,23507
5196,Glucosinolate,3,5012
5197,Open-source model,3,11477
5198,Ozbeg Khan,3,91
5199,Tom Stoppard,3,22417
5200,Igor Berezovsky,3,82
5201,Echmiadzin,3,453
5202,Absolutism (European history),3,1485
5203,Spruce,3,25692
5204,Joseph Napoleon,3,48
5205,First Polish Army (1944â1945),3,1458
5206,Library of Congress,3,43070
5207,New Spain,3,30221
5208,Late medieval,3,362
5209,Norbert Wiener,3,12370
5210,Superhero,3,52990
5211,Western (genre),3,38396
5212,Estonian flag,3,114
5213,Medieval Poland,3,56
5214,WÅadysÅaw I the Elbow-high,3,4060
5215,James Whale,3,9233
5216,Civil war,3,32903
5217,Soviet-Albanian split,3,394
5218,Tourism,3,74575
5219,Total war,3,32314
5220,Capital controls,3,567
5221,Anti-Greek sentiment,3,2217
5222,Charter to the Gentry,3,270
5223,Vasyl Tarasovych,3,36
5226,Talysh people,3,3484
5227,Ernest Mandel,3,2343
5228,Social democracy,3,55040
5229,Tamara de Lempicka,3,645800
5230,Paradox,3,43119
5231,Tibet,3,106090
5232,Tariffs,3,1613
5233,Francois de Tott,3,6
5234,Mary I,3,73283
5235,Carp,3,26670
5236,13th Congress of the Russian Communist Party (Bolsheviks),3,499
5238,Steven Rosefielde,3,483
5240,Continent,3,190365
5241,Whirlwinds of Danger,3,1938
5243,John Oliver,3,110105
5244,Nogai Khan,3,2010
5245,Nuclear weapons and the United States,3,6885
5247,Bosniaks,3,21080
5248,Senate of Finland,3,601
5249,Atjeh,3,97
5250,Barcode,3,62528
5251,2018 FIVB Volleyball Men's World Championship,3,13080
5252,Blood doping,3,9440
5253,Johannes Brahms,3,43644
5254,Milan Gurovi?,3,919
5255,Duchy of Silesia,3,1123
5256,Manych River,3,485
5257,Gregory the Bulgarian,3,88
5258,Mercantilism,3,47843
5259,Pontoon bridge,3,9549
5260,"Otto III, Holy Roman Emperor",3,6537
5261,BolesÅaw III Wrymouth,3,2578
5262,List of countries by natural gas proven reserves,3,16778
5263,Baltic psaltery,3,292
5264,French-speaking countries,3,91
5265,Province,3,16830
5266,Umlaut (diacritic),3,4296
5267,Armour,3,14393
5268,International student,3,7364
5269,Vladimir-Suzdal,3,5234
5270,Mordovian Autonomous Soviet Socialist Republic,3,415
5271,Literary realism,3,23688
5272,Embassy of Mauritania in Moscow,3,41
5273,Energy policy of China,3,4343
5274,Kolbeinn Sig??rsson,3,8486
5275,Shimon Peres,3,36460
5276,Georg Herwegh,3,488
5277,Government debt,3,26430
5278,Gothic Revival architecture,3,23532
5279,Nuclear weapons delivery,3,4722
5280,SMS K?nigsberg (1905),3,2481
5281,List of Russian mathematicians,3,1365
5282,Communist Party,3,2500
5283,Wheat,3,85521
5284,Accession of Kosovo to the European Union,3,3062
5285,Vremya (magazine),3,165
5286,Freedom of speech,3,66797
5287,Armenian Highlands,3,8214
5288,New Departure (Ireland),3,336
5289,Brick,3,46297
5290,Arcade (architecture),3,6783
5291,Argumenty i Fakty,3,1114
5292,List of Finnish monarchs,3,284
5293,Forest steppe,3,1110
5294,Megaron,3,2575
5295,Tanya (1940 film),3,257
5296,DC Bombshells,3,892
5297,Agent provocateur,3,8505
5298,Compound (linguistics),3,11843
5299,Sociology in medieval Islam,3,269
5300,Gender studies,3,19789
5301,Marshall Plan,3,109998
5302,Democratic Party (United States),3,184531
5303,Free City of L?beck,3,3613
5304,Rousseau,3,4963
5305,Cannabis,3,94768
5306,Atmosphere of Venus,3,13451
5307,Ethnic,3,88232
5308,Kurdish people,3,12324
5309,KÃ¶ppen climate classification,3,74265
5310,Rudolf Carnap,3,5067
5311,North Ossetian Autonomous Soviet Socialist Republic,3,456
5312,Gravitational waves,3,2376
5313,"International Socialist Congress, Stuttgart 1907",3,692
5314,Usedom,3,3714
5315,Vaygach Island,3,756
5317,William Morris,3,38319
5318,Soviet invasion of Manchuria,3,19579
5319,Apostrophe,3,64526
5320,Nomadic pastoralism,3,8833
5321,Native Americans in the United States,3,178691
5322,Rules of Prize Warfare,3,205
5323,Charles Darwin,3,169271
5324,Hugo ChÃ¡vez,3,126786
5325,Antonio Salandra,3,1179
5326,"The Life and Opinions of Tristram Shandy, Gentleman",3,17077
5327,Ilya (Archbishop of Novgorod),3,166
5328,Alexandru Ioan Cuza,3,5184
5329,El Paso Diablos,3,1566
5330,Turkish language,3,51954
5331,Eurozone crisis,3,1885
5332,Treaty of Karlowitz,3,4708
5333,Charles Fran?ois Dumouriez,3,2335
5334,Teaching methods,3,364
5335,Late Middle Ages,3,20800
5336,Pornhub,3,311596
5337,Tajik Soviet Socialist Republic,3,3309
5340,Vostok program,3,543
5341,March 1st Movement,3,5022
5342,Skeleton (sport),3,7050
5343,"Sino-Soviet Treaty of Friendship, Alliance and Mutual Assistance",3,3286
5344,Kunashir Island,3,2755
5345,Kirghiz Autonomous Socialist Soviet Republic (1926â1936),3,226
5346,Volker Beck (politician),3,527
5347,Gas lighting,3,11473
5348,Citizenship,3,41486
5349,Markus Wolf,3,4121
5350,Tehran,3,68162
5351,The Jewish Encyclopedia,3,70
5352,Japanese nationalism,3,7338
5353,Railroads,3,1037
5354,On Her Majesty's Secret Service (film),3,28640
5355,Liberalism,3,119227
5356,Rhine,3,59147
5357,Vietnam War,3,627221
5358,Central business district,3,17212
5359,Partiinost',3,226
5360,Conviction rate,3,2751
5361,HMS Endeavour,3,10328
5362,Open field system,3,2022
5363,Peasants,3,20492
5364,Compulsory education,3,15561
5365,Max Weber,3,60317
5366,Nicolae CeauÈescu,3,61008
5367,Freedom Party of Austria,3,14648
5368,Isaac Bashevis Singer,3,10934
5369,The Times,3,45404
5370,Stasi,3,40766
5371,"Humphrys, Tennant and Dykes",3,164
5372,Surrealism,3,87669
5373,Treaty of London (1839),3,4801
5374,Caldoche,3,2940
5375,Communist parties,3,277
5376,Arch,3,21160
5377,Bosnian Serbs,3,1495
5379,Sverdlov University,3,77
5380,Goskomstat,3,266
5381,California Missions,3,280
5382,Livonian Brothers of the Sword,3,4727
5383,Dynasty,3,78300
5384,Czech language,3,36284
5385,Kirghiz Autonomous Socialist Soviet Republic (1926?1936),3,226
5386,Yangtze River,3,14570
5387,Volga-Volga,3,1390
5388,On the Cult of Personality and Its Consequences,3,10987
5389,Kuntsevo Dacha,3,5485
5390,World Festival of Youth and Students,3,2302
5391,Viktoriya Mitina,3,171
5392,Master Bank,3,166
5393,Lower Silesian Voivodeship,3,4185
5394,History of the Jews in France,3,7485
5395,Christian Church,3,18057
5396,Phonemic,3,36989
5397,Street children,3,13290
5398,Sochi Olympic Park,3,1064
5399,Platinum,3,67268
5400,Tatars of Romania,3,962
5401,Public debt,3,2637
5402,Moscow International Business Center,3,10866
5403,Kazimierz Sosnkowski,3,708
5404,Lubusz Voivodeship,3,2380
5405,Dagome iudex,3,706
5406,Open source,3,32860
5407,Limited-access road,3,5145
5408,Armed Forces of Haiti,3,2835
5409,Television licence,3,9914
5410,Gold Sword for Bravery,3,690
5411,Antoine Pevsner,3,715
5412,Mire,3,5530
5413,Gothic architecture,3,65629
5414,Degrees of Eastern Orthodox monasticism,3,3115
5415,Kolguyev Island,3,635
5416,Ministry of National Defence of the Republic of Poland,3,206
5417,Bosnia and Herzegovina in Austria-Hungary,3,770
5418,Roots revival,3,1409
5419,Cardinal Newman,3,577
5420,Sanctions against Iran,3,35184
5421,Netherlands,3,394498
5422,Vladimir Litvinenko,3,1040
5423,Angora rabbit,3,13386
5424,Kelp,3,20996
5425,Golden Age of Russian Poetry,3,1447
5426,Commission of National Education,3,871
5427,Rus'âByzantine War (860),3,787
5428,Universal Postal Union,3,9478
5429,French language,3,133025
5430,Feliks Kulov,3,115
5431,Ion Iliescu,3,8932
5432,Armed Forces Day (Poland),3,424
5433,Michael I of Romania,3,35033
5434,Stuttgart,3,57833
5435,Battle of RacÅawice,3,1258
5436,Soviet submarine K-27,3,3031
5437,Constantinople,3,118086
5438,Galina Dzhugashvili,3,2945
5439,Flag of Georgia (country),3,9465
5440,Roundup (history),3,2386
5441,Unionism (Ireland),3,342
5443,Patriarchs of Moscow,3,271
5444,Proletariatis Brdzola,3,153
5445,Bulldozer Exhibition,3,445
5446,Anna Ostroumova-Lebedeva,3,193
5447,Putinka,3,1009
5448,Nikolai Chekhov,3,368
5449,Sergei Popkov,3,176
5450,Federal districts of Russia,3,9208
5451,Okolnichiy,3,17
5452,Sergei Yutkevich,3,434
5453,Posyet,3,315
5454,False Dmitriy (disambiguation),3,128
5455,Prosveshcheniye,3,95
5456,Leningrad Nuclear Power Plant,3,1556
5458,Dyak (clerk),3,330
5459,Peasant Land Bank,3,1068
5460,Poltavskaya (rural locality),3,62
5461,Victor Oreshnikov,3,128
5462,Kureika (village),3,370
5463,Ministry of Natural Resources and Environment (Russia),3,617
5464,Fortnite Battle Royale,3,231024
5465,OlteniÈa,3,447
5466,Saarland Protectorate,3,28
5467,Priest,3,22853
5468,Proselytism,3,14997
5469,Lake-effect snow,3,8904
5471,Sayn-Wittgenstein,3,1190
5472,Hollywood Ten,3,5175
5473,Serbo-Croatian,3,23281
5474,Maharishi Mahesh Yogi,3,33962
5475,EP-3 Aries II,3,125
5476,Kota Kinabalu,3,17830
5477,Indigenous peoples of the Americas,3,91223
5479,Democratic centralism,3,8875
5480,Non-governmental organization,3,86054
5481,Decentralized planning (economics),3,3639
5482,Planned economy,3,22148
5483,Beaver,3,60060
5484,Typhus fever,3,65454
5485,Vistula Veneti,3,2733
5486,Peat,3,39006
5487,Soviet montage theory,3,7486
5488,Scotland,3,245350
5489,Bunker oil,3,480
5490,Mingrelia,3,289
5491,Korean People's Army,3,28495
5492,Joseph McCarthy,3,102698
5493,European Economic Area,3,73680
5494,SwitzerlandâEuropean Union relations,3,12627
5495,Preposition,3,5458
5496,LSU Tigers football,3,20158
5497,Kebede Michael,3,676
5498,Overseas Chinese,3,24833
5499,OttomanâBulgarian alliance,3,249
5500,Yury Krymov,3,133
5501,Chuvash Autonomous Soviet Socialist Republic,3,401
5502,Komi Autonomous Soviet Socialist Republic,3,874
